T_s,Sa_EW_g,Sv_EW_cm_s,Sd_EW_cm,Sa_NS_g,Sv_NS_cm_s,Sd_NS_cm,Sa_VER_g,Sv_VER_cm_s,Sd_VER_cm,Sa_RotD50_approx_g,PSA_EW_g,PSA_NS_g,PSA_geo_mean_g
1.0200,4.51032506e-02,1.18529257e+00,1.18529257e+00,6.94465779e-02,1.82502395e+00,1.82502395e+00,2.73605047e-02,7.19021411e-01,7.19021411e-01,5.59666544e-02,4.58475305e-02,7.05925638e-02,5.68901988e-02
1.0300,4.37839878e-02,1.17348463e+00,1.17348463e+00,6.81229117e-02,1.82580879e+00,1.82580879e+00,2.60042770e-02,6.96958428e-01,6.96958428e-01,5.46140343e-02,4.45136991e-02,6.92582595e-02,5.55242409e-02
1.0400,4.18399134e-02,1.14344525e+00,1.14344525e+00,6.69813696e-02,1.83053746e+00,1.83053746e+00,2.46349620e-02,6.73250205e-01,6.73250205e-01,5.29385937e-02,4.25441083e-02,6.81087128e-02,5.38295872e-02
1.0500,3.95452658e-02,1.10179629e+00,1.10179629e+00,6.56751282e-02,1.82981733e+00,1.82981733e+00,2.33882506e-02,6.51635214e-01,6.51635214e-01,5.09621467e-02,4.02173487e-02,6.67912955e-02,5.18282628e-02
1.0600,3.80206991e-02,1.07976772e+00,1.07976772e+00,6.38767315e-02,1.81406534e+00,1.81406534e+00,2.23544154e-02,6.34853557e-01,6.34853557e-01,4.92812134e-02,3.86731313e-02,6.49728510e-02,5.01268750e-02
1.0700,3.90416621e-02,1.12996418e+00,1.12996418e+00,6.14469014e-02,1.77842831e+00,1.77842831e+00,2.15451863e-02,6.23572036e-01,6.23572036e-01,4.89794770e-02,3.97180437e-02,6.25114450e-02,4.98280273e-02
1.0800,3.94454652e-02,1.16327860e+00,1.16327860e+00,5.85046212e-02,1.72534849e+00,1.72534849e+00,2.08991269e-02,6.16332116e-01,6.16332116e-01,4.80389633e-02,4.01353409e-02,5.95278292e-02,4.88791337e-02
1.0900,3.93565264e-02,1.18244033e+00,1.18244033e+00,5.53827019e-02,1.66393599e+00,1.66393599e+00,2.02967835e-02,6.09803193e-01,6.09803193e-01,4.66869443e-02,4.00513325e-02,5.63604365e-02,4.75111627e-02
1.1000,3.89265113e-02,1.19127130e+00,1.19127130e+00,5.25103025e-02,1.60697720e+00,1.60697720e+00,1.96105308e-02,6.00142722e-01,6.00142722e-01,4.52110925e-02,3.96201429e-02,5.34459837e-02,4.60167090e-02
1.1100,3.83093714e-02,1.19399131e+00,1.19399131e+00,5.02032540e-02,1.56468892e+00,1.56468892e+00,1.88192756e-02,5.86541900e-01,5.86541900e-01,4.38549325e-02,3.89983235e-02,5.11061046e-02,4.46436154e-02
1.1200,3.75918731e-02,1.19302780e+00,1.19302780e+00,4.85789718e-02,1.54171790e+00,1.54171790e+00,1.79792433e-02,5.70595059e-01,5.70595059e-01,4.27337635e-02,3.82741228e-02,4.94606249e-02,4.35093327e-02
1.1300,3.68427519e-02,1.19041908e+00,1.19041908e+00,4.75528829e-02,1.53647207e+00,1.53647207e+00,1.71903449e-02,5.55433933e-01,5.55433933e-01,4.18566490e-02,3.75174854e-02,4.84237604e-02,4.26232064e-02
1.1400,3.61114942e-02,1.18772661e+00,1.18772661e+00,4.69623343e-02,1.54461661e+00,1.54461661e+00,1.71028921e-02,5.62523386e-01,5.62523386e-01,4.11810644e-02,3.67787964e-02,4.78301484e-02,4.19420468e-02
1.1500,3.54234886e-02,1.18581991e+00,1.18581991e+00,4.66569030e-02,1.56186436e+00,1.56186436e+00,1.71545774e-02,5.74258499e-01,5.74258499e-01,4.06540314e-02,3.60839262e-02,4.75267770e-02,4.14119875e-02
1.1600,3.47650595e-02,1.18429827e+00,1.18429827e+00,4.65110290e-02,1.58443369e+00,1.58443369e+00,1.72250999e-02,5.86786170e-01,5.86786170e-01,4.02114249e-02,3.54189634e-02,4.73858656e-02,4.09677708e-02
1.1700,3.40425132e-02,1.17995625e+00,1.17995625e+00,4.64276328e-02,1.60924004e+00,1.60924004e+00,1.72046071e-02,5.96333284e-01,5.96333284e-01,3.97556700e-02,3.46884513e-02,4.73085718e-02,4.05100122e-02
1.1800,3.42511728e-02,1.20776507e+00,1.20776507e+00,4.63123556e-02,1.63306658e+00,1.63306658e+00,1.69904688e-02,5.99118020e-01,5.99118020e-01,3.98277855e-02,3.49067311e-02,4.71987617e-02,4.05900787e-02
1.1900,3.48404739e-02,1.24965874e+00,1.24965874e+00,4.61095512e-02,1.65385820e+00,1.65385820e+00,1.65799270e-02,5.94689115e-01,5.94689115e-01,4.00809009e-02,3.55130716e-02,4.69996991e-02,4.08546653e-02
1.2000,3.51363723e-02,1.28175000e+00,1.28175000e+00,4.57988052e-02,1.67070801e+00,1.67070801e+00,1.60037555e-02,5.83805677e-01,5.83805677e-01,4.01148834e-02,3.58204933e-02,4.66905286e-02,4.08959383e-02
1.2100,3.50374944e-02,1.29974504e+00,1.29974504e+00,4.53784307e-02,1.68335068e+00,1.68335068e+00,1.53110533e-02,5.67976274e-01,5.67976274e-01,3.98741334e-02,3.57254869e-02,4.62694767e-02,4.06570975e-02
1.2200,3.45169021e-02,1.30189614e+00,1.30189614e+00,4.48283826e-02,1.69082087e+00,1.69082087e+00,1.45751158e-02,5.49738993e-01,5.49738993e-01,3.93362034e-02,3.52003845e-02,4.57160467e-02,4.01151146e-02
1.2300,3.36209653e-02,1.28918654e+00,1.28918654e+00,4.40911047e-02,1.69066112e+00,1.69066112e+00,1.39198084e-02,5.33751175e-01,5.33751175e-01,3.85017597e-02,3.42922728e-02,4.49714688e-02,3.92705217e-02
1.2400,3.24235633e-02,1.26377564e+00,1.26377564e+00,4.30963697e-02,1.67977041e+00,1.67977041e+00,1.33327069e-02,5.19669909e-01,5.19669909e-01,3.73809828e-02,3.30763318e-02,4.39640088e-02,3.81335566e-02
1.2500,3.10218050e-02,1.22891961e+00,1.22891961e+00,4.17727527e-02,1.65481522e+00,1.65481522e+00,1.26991698e-02,5.03073849e-01,5.03073849e-01,3.59981414e-02,3.16514914e-02,4.26206638e-02,3.67288384e-02
1.2600,2.94733316e-02,1.18652593e+00,1.18652593e+00,4.01006102e-02,1.61435479e+00,1.61435479e+00,1.25568610e-02,5.05509232e-01,5.05509232e-01,3.43787519e-02,3.00764708e-02,4.09212249e-02,3.50822751e-02
1.2700,2.78330933e-02,1.13853497e+00,1.13853497e+00,3.81225962e-02,1.55943532e+00,1.55943532e+00,1.27142293e-02,5.20085729e-01,5.20085729e-01,3.25740660e-02,2.84072805e-02,3.89090523e-02,3.32460579e-02
1.2800,2.61599396e-02,1.08718808e+00,1.08718808e+00,3.59079155e-02,1.49230688e+00,1.49230688e+00,1.28888283e-02,5.35650337e-01,5.35650337e-01,3.06487994e-02,2.67039480e-02,3.66546377e-02,3.12861557e-02
1.2900,2.45388126e-02,1.03598039e+00,1.03598039e+00,3.35711184e-02,1.41730657e+00,1.41730657e+00,1.30239258e-02,5.49844526e-01,5.49844526e-01,2.87018359e-02,2.50531791e-02,3.42748142e-02,2.93034650e-02
1.3000,2.30476352e-02,9.88330553e-01,9.88330553e-01,3.12505192e-02,1.34008729e+00,1.34008729e+00,1.30988682e-02,5.61706725e-01,5.61706725e-01,2.68374844e-02,2.35345688e-02,3.19107574e-02,2.74044871e-02
1.3100,2.27347303e-02,9.90129795e-01,9.90129795e-01,3.03650456e-02,1.32244086e+00,1.32244086e+00,1.31265836e-02,5.71681358e-01,5.71681358e-01,2.62743435e-02,2.32188266e-02,3.10116161e-02,2.68338095e-02
1.3200,2.25200163e-02,9.95971456e-01,9.95971456e-01,3.14142159e-02,1.38932681e+00,1.38932681e+00,1.31356688e-02,5.80938798e-01,5.80938798e-01,2.65979070e-02,2.30032796e-02,3.20883423e-02,2.71686789e-02
1.3300,2.21417630e-02,9.94297662e-01,9.94297662e-01,3.22810639e-02,1.44961295e+00,1.44961295e+00,1.31514660e-02,5.90579524e-01,5.90579524e-01,2.67349896e-02,2.26205867e-02,3.29791537e-02,2.73131435e-02
1.3400,2.16504987e-02,9.87072516e-01,9.87072516e-01,3.28994755e-02,1.49992702e+00,1.49992702e+00,1.31850239e-02,6.01121244e-01,6.01121244e-01,2.66887626e-02,2.21222957e-02,3.36164045e-02,2.72703509e-02
1.3500,2.10695341e-02,9.75134811e-01,9.75134811e-01,3.32514947e-02,1.53893720e+00,1.53893720e+00,1.32249585e-02,6.12074160e-01,6.12074160e-01,2.64687269e-02,2.15321726e-02,3.39816210e-02,2.70499192e-02
1.3600,2.03958656e-02,9.58148429e-01,9.58148429e-01,3.33185208e-02,1.56522351e+00,1.56522351e+00,1.32330894e-02,6.21658528e-01,6.21658528e-01,2.60683730e-02,2.08471026e-02,3.40556580e-02,2.66451083e-02
1.3700,1.96265114e-02,9.35767018e-01,9.35767018e-01,3.30867187e-02,1.57753253e+00,1.57753253e+00,1.31552014e-02,6.27223213e-01,6.27223213e-01,2.54828739e-02,2.00639912e-02,3.38242299e-02,2.60508935e-02
1.3800,1.87686894e-02,9.08126345e-01,9.08126345e-01,3.25769195e-02,1.57623999e+00,1.57623999e+00,1.29820007e-02,6.28136394e-01,6.28136394e-01,2.47270314e-02,1.91901704e-02,3.33084865e-02,2.52823166e-02
1.3900,1.87047268e-02,9.18344868e-01,9.18344868e-01,3.29585148e-02,1.61816226e+00,1.61816226e+00,1.39080076e-02,6.82840630e-01,6.82840630e-01,2.48290156e-02,1.91278841e-02,3.37041358e-02,2.53907228e-02
1.4000,1.86854055e-02,9.30795173e-01,9.30795173e-01,3.39867494e-02,1.69301663e+00,1.69301663e+00,1.47789619e-02,7.36199510e-01,7.36199510e-01,2.52003213e-02,1.91112362e-02,3.47612897e-02,2.57746235e-02
1.4100,1.85849081e-02,9.39214672e-01,9.39214672e-01,3.45474506e-02,1.74590438e+00,1.74590438e+00,1.55052151e-02,7.83578019e-01,7.83578019e-01,2.53389265e-02,1.90115433e-02,3.53405219e-02,2.59206069e-02
1.4200,1.84122415e-02,9.43887615e-01,9.43887615e-01,3.46351951e-02,1.77554329e+00,1.77554329e+00,1.60253002e-02,8.21523136e-01,8.21523136e-01,2.52529518e-02,1.88379799e-02,3.54360499e-02,2.58368650e-02
1.4300,1.82029376e-02,9.46501301e-01,9.46501301e-01,3.43035751e-02,1.78368894e+00,1.78368894e+00,1.63234604e-02,8.48773801e-01,8.48773801e-01,2.49885141e-02,1.86268694e-02,3.51024779e-02,2.55704766e-02
1.4400,1.80057040e-02,9.49540485e-01,9.49540485e-01,3.36310191e-02,1.77354988e+00,1.77354988e+00,1.64176955e-02,8.65796005e-01,8.65796005e-01,2.46079291e-02,1.84280436e-02,3.44198643e-02,2.51851297e-02
1.4500,1.78542707e-02,9.54832654e-01,9.54832654e-01,3.31574441e-02,1.77323459e+00,1.77323459e+00,1.63429036e-02,8.74005906e-01,8.74005906e-01,2.43310908e-02,1.82760353e-02,3.39407097e-02,2.49058549e-02
1.4600,1.77702602e-02,9.63650166e-01,9.63650166e-01,3.32897614e-02,1.80524561e+00,1.80524561e+00,1.61385020e-02,8.75162770e-01,8.75162770e-01,2.43221652e-02,1.81930041e-02,3.40817051e-02,2.49007751e-02
1.4700,1.81508119e-02,9.97978990e-01,9.97978990e-01,3.31462099e-02,1.82246509e+00,1.82246509e+00,1.58374584e-02,8.70784782e-01,8.70784782e-01,2.45281598e-02,1.85856373e-02,3.39402688e-02,2.51157625e-02
1.4800,1.86958701e-02,1.04215080e+00,1.04215080e+00,3.27788927e-02,1.82717087e+00,1.82717087e+00,1.54634786e-02,8.61969865e-01,8.61969865e-01,2.47554018e-02,1.91468734e-02,3.35696228e-02,2.53525801e-02
1.4900,1.93202898e-02,1.09173798e+00,1.09173798e+00,3.22351995e-02,1.82152504e+00,1.82152504e+00,1.50276989e-02,8.49175137e-01,8.49175137e-01,2.49558289e-02,1.97895816e-02,3.30181958e-02,2.55620086e-02
1.5000,2.00190301e-02,1.14664400e+00,1.14664400e+00,3.15644438e-02,1.80793874e+00,1.80793874e+00,1.45421300e-02,8.32939760e-01,8.32939760e-01,2.51374134e-02,2.05086378e-02,3.23364189e-02,2.57522019e-02
1.5100,2.07723520e-02,1.20590595e+00,1.20590595e+00,3.08295120e-02,1.78975842e+00,1.78975842e+00,1.40099213e-02,8.13323758e-01,8.13323758e-01,2.53061549e-02,2.12838540e-02,3.15886632e-02,2.59292980e-02
1.5200,2.15466700e-02,1.26768699e+00,1.26768699e+00,3.00800279e-02,1.76974261e+00,1.76974261e+00,1.34396708e-02,7.90715956e-01,7.90715956e-01,2.54582881e-02,2.20808398e-02,3.08257506e-02,2.60894319e-02
1.5300,2.23024133e-02,1.32968956e+00,1.32968956e+00,2.93786623e-02,1.75158176e+00,1.75158176e+00,1.29341608e-02,7.71146076e-01,7.71146076e-01,2.55971691e-02,2.28590472e-02,3.01119085e-02,2.62360351e-02
1.5400,2.29944269e-02,1.38915408e+00,1.38915408e+00,2.87625105e-02,1.73761925e+00,1.73761925e+00,1.32380072e-02,7.99742991e-01,7.99742991e-01,2.57172597e-02,2.35721777e-02,2.94851884e-02,2.63634235e-02
1.5500,2.35906007e-02,1.44397491e+00,1.44397491e+00,2.82617572e-02,1.72989525e+00,1.72989525e+00,1.36522082e-02,8.35648328e-01,8.35648328e-01,2.58207635e-02,2.41872770e-02,2.89765809e-02,2.64738473e-02
1.5600,2.40668003e-02,1.49243586e+00,1.49243586e+00,2.78805041e-02,1.72893212e+00,1.72893212e+00,1.40369217e-02,8.70460757e-01,8.70460757e-01,2.59035620e-02,2.46795484e-02,2.85903502e-02,2.65630746e-02
1.5700,2.44194738e-02,1.53403270e+00,1.53403270e+00,2.75980662e-02,1.73371204e+00,1.73371204e+00,1.43649500e-02,9.02406954e-01,9.02406954e-01,2.59601667e-02,2.50452886e-02,2.83053410e-02,2.66254659e-02
1.5800,2.46585179e-02,1.56910155e+00,1.56910155e+00,2.73786628e-02,1.74219320e+00,1.74219320e+00,1.46245566e-02,9.30608018e-01,9.30608018e-01,2.59830184e-02,2.52945877e-02,2.80848992e-02,2.66532540e-02
1.5900,2.48019672e-02,1.59853148e+00,1.59853148e+00,2.71805171e-02,1.75183331e+00,1.75183331e+00,1.49566835e-02,9.63985204e-01,9.63985204e-01,2.59640192e-02,2.54458916e-02,2.78861950e-02,2.66381136e-02
1.6000,2.48710727e-02,1.62347729e+00,1.62347729e+00,2.69572472e-02,1.75965385e+00,1.75965385e+00,1.52693182e-02,9.96715808e-01,9.96715808e-01,2.58931584e-02,2.55209585e-02,2.76616452e-02,2.65697516e-02
1.6100,2.48866541e-02,1.64513269e+00,1.64513269e+00,2.66685425e-02,1.76292445e+00,1.76292445e+00,1.55614933e-02,1.02869278e+00,1.02869278e+00,2.57621970e-02,2.55411184e-02,2.73698665e-02,2.64396861e-02
1.6200,2.48658434e-02,1.66451163e+00,1.66451163e+00,2.63009471e-02,1.76057702e+00,1.76057702e+00,1.58577813e-02,1.06151483e+00,1.06151483e+00,2.55733305e-02,2.55239294e-02,2.69970139e-02,2.62501405e-02
1.6300,2.48204544e-02,1.68232347e+00,1.68232347e+00,2.58423368e-02,1.75158637e+00,1.75158637e+00,1.61747616e-02,1.09632083e+00,1.09632083e+00,2.53262422e-02,2.54815021e-02,2.65306004e-02,2.60007606e-02
1.6400,2.47491987e-02,1.69841717e+00,1.69841717e+00,2.53179820e-02,1.73745001e+00,1.73745001e+00,1.65151716e-02,1.13335593e+00,1.13335593e+00,2.50319749e-02,2.54125008e-02,2.59965281e-02,2.57028557e-02
1.6500,2.46431112e-02,1.71210319e+00,1.71210319e+00,2.47497514e-02,1.71951212e+00,1.71951212e+00,1.68669478e-02,1.17184697e+00,1.17184697e+00,2.46963737e-02,2.53077058e-02,2.54172220e-02,2.53624048e-02
1.6600,2.44873980e-02,1.72225049e+00,1.72225049e+00,2.41811931e-02,1.70071446e+00,1.70071446e+00,1.72068848e-02,1.21019660e+00,1.21019660e+00,2.43338139e-02,2.51519043e-02,2.48373900e-02,2.49941524e-02
1.6700,2.42658175e-02,1.72757286e+00,1.72757286e+00,2.36617096e-02,1.68456419e+00,1.68456419e+00,1.75056272e-02,1.24629003e+00,1.24629003e+00,2.39618598e-02,2.49283860e-02,2.43077831e-02,2.46161288e-02
1.6800,2.39650620e-02,1.72693757e+00,1.72693757e+00,2.32294035e-02,1.67392555e+00,1.67392555e+00,1.77369537e-02,1.27813613e+00,1.27813613e+00,2.35943657e-02,2.46234444e-02,2.38675755e-02,2.42425642e-02
1.6900,2.35788339e-02,1.71967459e+00,1.71967459e+00,2.29155273e-02,1.67129766e+00,1.67129766e+00,1.78821217e-02,1.30419640e+00,1.30419640e+00,2.32448147e-02,2.42305680e-02,2.35489271e-02,2.38873163e-02
1.7000,2.31073455e-02,1.70556973e+00,1.70556973e+00,2.27347085e-02,1.67806512e+00,1.67806512e+00,1.79345699e-02,1.32376345e+00,1.32376345e+00,2.29202697e-02,2.37499317e-02,2.33669321e-02,2.35576536e-02
1.7100,2.28094762e-02,1.70372760e+00,1.70372760e+00,2.26833696e-02,1.69430821e+00,1.69430821e+00,1.79013919e-02,1.33712389e+00,1.33712389e+00,2.27463355e-02,2.34476146e-02,2.33179799e-02,2.33827074e-02
1.7200,2.27098547e-02,1.71646494e+00,1.71646494e+00,2.27410375e-02,1.71882181e+00,1.71882181e+00,1.77987149e-02,1.34526928e+00,1.34526928e+00,2.27254408e-02,2.33490261e-02,2.33810866e-02,2.33650509e-02
1.7300,2.25255216e-02,1.72266893e+00,1.72266893e+00,2.28734260e-02,1.74927537e+00,1.74927537e+00,1.76453080e-02,1.34944816e+00,1.34944816e+00,2.26988073e-02,2.31632953e-02,2.35210500e-02,2.33414872e-02
1.7400,2.22781860e-02,1.72378923e+00,1.72378923e+00,2.30363845e-02,1.78245534e+00,1.78245534e+00,1.74568923e-02,1.35073847e+00,1.35073847e+00,2.26541135e-02,2.29127067e-02,2.36925000e-02,2.32993412e-02
1.7500,2.19957772e-02,1.72183822e+00,1.72183822e+00,2.31830323e-02,1.81477702e+00,1.81477702e+00,1.72436699e-02,1.34984136e+00,1.34984136e+00,2.25816034e-02,2.26259580e-02,2.38472280e-02,2.32285682e-02
1.7600,2.17160549e-02,1.71970640e+00,1.71970640e+00,2.32689580e-02,1.84268166e+00,1.84268166e+00,1.70050165e-02,1.34663667e+00,1.34663667e+00,2.24791007e-02,2.23418793e-02,2.39395348e-02,2.31269150e-02
1.7700,2.14717916e-02,1.72002189e+00,1.72002189e+00,2.32521016e-02,1.86263562e+00,1.86263562e+00,1.67358741e-02,1.34064592e+00,1.34064592e+00,2.23442225e-02,2.20941944e-02,2.39261103e-02,2.29919145e-02
1.7800,2.12941895e-02,1.72540642e+00,1.72540642e+00,2.30996373e-02,1.87169661e+00,1.87169661e+00,1.64268498e-02,1.33101999e+00,1.33101999e+00,2.21785494e-02,2.19150332e-02,2.37731198e-02,2.28251771e-02
1.7900,2.12046964e-02,1.73779903e+00,1.73779903e+00,2.27921929e-02,1.86789992e+00,1.86789992e+00,1.60702059e-02,1.31700958e+00,1.31700958e+00,2.19841200e-02,2.18265060e-02,2.34605544e-02,2.26287854e-02
1.8000,2.12140098e-02,1.75832989e+00,1.75832989e+00,2.23232708e-02,1.85027134e+00,1.85027134e+00,1.56591825e-02,1.29791628e+00,1.29791628e+00,2.17615736e-02,2.18396703e-02,2.29816465e-02,2.24033833e-02
1.8100,2.13156277e-02,1.78673038e+00,1.78673038e+00,2.16998580e-02,1.81893755e+00,1.81893755e+00,1.53728380e-02,1.28859057e+00,1.28859057e+00,2.15068848e-02,2.19478813e-02,2.23435084e-02,2.21448113e-02
1.8200,2.14922589e-02,1.82179608e+00,1.82179608e+00,2.09414534e-02,1.77510693e+00,1.77510693e+00,1.49893674e-02,1.27057705e+00,1.27057705e+00,2.12150686e-02,2.21333787e-02,2.15661426e-02,2.18479199e-02
1.8300,2.17168019e-02,1.86141908e+00,1.86141908e+00,2.00776305e-02,1.72092026e+00,1.72092026e+00,1.45107797e-02,1.24376702e+00,1.24376702e+00,2.08811380e-02,2.23682862e-02,2.06799411e-02,2.15075531e-02
1.8400,2.19590343e-02,1.90312009e+00,1.90312009e+00,1.91459855e-02,1.65932204e+00,1.65932204e+00,1.43413647e-02,1.24292074e+00,1.24292074e+00,2.05043252e-02,2.26214937e-02,1.97235809e-02,2.11228990e-02
1.8500,2.21837141e-02,1.94386562e+00,1.94386562e+00,1.85303789e-02,1.62373921e+00,1.62373921e+00,1.41855061e-02,1.24301627e+00,1.24301627e+00,2.02749261e-02,2.28566991e-02,1.90925330e-02,2.08900043e-02
1.8600,2.23616628e-02,1.98102396e+00,1.98102396e+00,1.84627784e-02,1.63562104e+00,1.63562104e+00,1.39454415e-02,1.23542931e+00,1.23542931e+00,2.03189179e-02,2.30438250e-02,1.90260017e-02,2.09387643e-02
1.8700,2.24672232e-02,2.01216501e+00,2.01216501e+00,1.83513675e-02,1.64354888e+00,1.64354888e+00,1.36508814e-02,1.22257324e+00,1.22257324e+00,2.03052769e-02,2.31564035e-02,1.89142943e-02,2.09281397e-02
1.8800,2.24801494e-02,2.03524697e+00,2.03524697e+00,1.82294989e-02,1.65041307e+00,1.65041307e+00,1.33357480e-02,1.20735588e+00,1.20735588e+00,2.02435634e-02,2.31735275e-02,1.87917699e-02,2.08679562e-02
1.8900,2.23866239e-02,2.04873457e+00,2.04873457e+00,1.81330934e-02,1.65946842e+00,1.65946842e+00,1.30312166e-02,1.19256498e+00,1.19256498e+00,2.01479216e-02,2.30809041e-02,1.86954581e-02,2.07727725e-02
1.9000,2.21795779e-02,2.05165924e+00,2.05165924e+00,1.80775744e-02,1.67221499e+00,1.67221499e+00,1.27621151e-02,1.18052343e+00,1.18052343e+00,2.00238100e-02,2.28711898e-02,1.86412761e-02,2.06482000e-02
1.9100,2.18584456e-02,2.04362894e+00,2.04362894e+00,1.80701950e-02,1.68945103e+00,1.68945103e+00,1.25436198e-02,1.17275056e+00,1.17275056e+00,1.98742641e-02,2.25437437e-02,1.86367252e-02,2.04973549e-02
1.9200,2.14284163e-02,2.02478940e+00,2.02478940e+00,1.81077379e-02,1.71101566e+00,1.71101566e+00,1.23799306e-02,1.16979025e+00,1.16979025e+00,1.96982269e-02,2.21038605e-02,1.86785111e-02,2.03191339e-02
1.9300,2.08992261e-02,1.99573767e+00,1.99573767e+00,1.81874549e-02,1.73678148e+00,1.73678148e+00,1.22655372e-02,1.17127756e+00,1.17127756e+00,1.94962492e-02,2.15615295e-02,1.87638214e-02,2.01140918e-02
1.9400,2.02835920e-02,1.95739410e+00,1.95739410e+00,1.83101492e-02,1.76695419e+00,1.76695419e+00,1.21884445e-02,1.17620140e+00,1.17620140e+00,1.92716267e-02,2.09298225e-02,1.88935062e-02,1.98856162e-02
1.9500,1.95955328e-02,1.91085430e+00,1.91085430e+00,1.84764829e-02,1.80173039e+00,1.80173039e+00,1.21335062e-02,1.18319634e+00,1.18319634e+00,1.90277830e-02,2.02231629e-02,1.90682708e-02,1.96372286e-02
1.9600,1.88503441e-02,1.85739402e+00,1.85739402e+00,1.86849113e-02,1.84109331e+00,1.84109331e+00,1.20851694e-02,1.19079636e+00,1.19079636e+00,1.87674454e-02,1.94573024e-02,1.92865428e-02,1.93717345e-02
1.9700,1.80639479e-02,1.79841159e+00,1.79841159e+00,1.89344153e-02,1.88507364e+00,1.88507364e+00,1.20294337e-02,1.19762706e+00,1.19762706e+00,1.84940610e-02,1.86486487e-02,1.95472918e-02,1.90926839e-02
1.9800,1.72505138e-02,1.73519284e+00,1.73519284e+00,1.92249377e-02,1.93379598e+00,1.93379598e+00,1.19551757e-02,1.20254594e+00,1.20254594e+00,1.82109872e-02,1.78118117e-02,1.98504795e-02,1.88035370e-02
1.9900,1.64232270e-02,1.66898086e+00,1.66898086e+00,1.95441929e-02,1.98614339e+00,1.98614339e+00,1.18562148e-02,1.20486647e+00,1.20486647e+00,1.79158789e-02,1.69603938e-02,2.01834394e-02,1.85018670e-02
2.0000,1.55951917e-02,1.60106440e+00,1.60106440e+00,1.98745615e-02,2.04040153e+00,2.04040153e+00,1.17291566e-02,1.20416186e+00,1.20416186e+00,1.76053287e-02,1.61079228e-02,2.05279876e-02,1.81841481e-02
2.0100,1.50710692e-02,1.56302409e+00,1.56302409e+00,2.02002922e-02,2.09497699e+00,2.09497699e+00,1.15764837e-02,1.20059981e+00,1.20059981e+00,1.74482092e-02,1.55691279e-02,2.08678580e-02,1.80248259e-02
2.0200,1.47106261e-02,1.54111412e+00,1.54111412e+00,2.05061323e-02,2.14826274e+00,2.14826274e+00,1.14035398e-02,1.19465725e+00,1.19465725e+00,1.73683058e-02,1.51992721e-02,2.11872888e-02,1.79452324e-02
2.0300,1.43164483e-02,1.51495485e+00,1.51495485e+00,2.07796267e-02,2.19888309e+00,2.19888309e+00,1.12203065e-02,1.18732365e+00,1.18732365e+00,1.72479115e-02,1.47944336e-02,2.14733990e-02,1.78237700e-02
2.0400,1.39023593e-02,1.48591033e+00,1.48591033e+00,2.10094608e-02,2.24553071e+00,2.24553071e+00,1.12213025e-02,1.19935392e+00,1.19935392e+00,1.70903796e-02,1.43688826e-02,2.17144780e-02,1.76638836e-02
2.0500,1.34809137e-02,1.45526557e+00,1.45526557e+00,2.11861985e-02,2.28705159e+00,2.28705159e+00,1.12908926e-02,1.21885264e+00,1.21885264e+00,1.68999797e-02,1.39355868e-02,2.19007490e-02,1.74699682e-02
2.0600,1.30610204e-02,1.42396137e+00,1.42396137e+00,2.13003742e-02,2.32224659e+00,2.32224659e+00,1.13522265e-02,1.23766226e+00,1.23766226e+00,1.66794671e-02,1.35037534e-02,2.20223987e-02,1.72448555e-02
2.0700,1.26469922e-02,1.39247072e+00,1.39247072e+00,2.13458645e-02,2.35024192e+00,2.35024192e+00,1.14028676e-02,1.25548897e+00,1.25548897e+00,1.64304894e-02,1.30778427e-02,2.20730632e-02,1.69902339e-02
2.0800,1.23241927e-02,1.37029717e+00,1.37029717e+00,2.13193178e-02,2.37044336e+00,2.37044336e+00,1.14418865e-02,1.27219568e+00,1.27219568e+00,1.62093609e-02,1.27461440e-02,2.20492409e-02,1.67643312e-02
2.0900,1.20201278e-02,1.34959283e+00,1.34959283e+00,2.12208641e-02,2.38263072e+00,2.38263072e+00,1.14717423e-02,1.28802133e+00,1.28802133e+00,1.59711458e-02,1.24337153e-02,2.19510296e-02,1.65206795e-02
2.1000,1.17309958e-02,1.32998296e+00,1.32998296e+00,2.10530282e-02,2.38685352e+00,2.38685352e+00,1.14964460e-02,1.30339125e+00,1.30339125e+00,1.57153742e-02,1.21366329e-02,2.17810047e-02,1.62587840e-02
2.1100,1.14594402e-02,1.31181452e+00,1.31181452e+00,2.08224602e-02,2.38364225e+00,2.38364225e+00,1.15240497e-02,1.31921067e+00,1.31921067e+00,1.54471272e-02,1.18576398e-02,2.15460118e-02,1.59838934e-02
2.1200,1.12063875e-02,1.29524823e+00,1.29524823e+00,2.05398663e-02,2.37402334e+00,2.37402334e+00,1.15590879e-02,1.33601378e+00,1.33601378e+00,1.51716084e-02,1.15977039e-02,2.12570989e-02,1.57013865e-02
2.1300,1.09737797e-02,1.28056796e+00,1.28056796e+00,2.02172897e-02,2.35922483e+00,2.35922483e+00,1.15979682e-02,1.35340667e+00,1.35340667e+00,1.48949684e-02,1.13588445e-02,2.09267051e-02,1.54176259e-02
2.1400,1.07633674e-02,1.26804438e+00,1.26804438e+00,1.98664728e-02,2.34049143e+00,2.34049143e+00,1.16360360e-02,1.37085445e+00,1.37085445e+00,1.46229322e-02,1.11428847e-02,2.05669664e-02,1.51385381e-02
