time_s,acc_EW_cm_s2,acc_VER_cm_s2,acc_NS_cm_s2,acc_EW_g,acc_VER_g,acc_NS_g
8.85000000e-01,3.99709437e-06,2.37959597e-06,-6.15373560e-06,4.07451006e-09,2.42568396e-09,-6.27292110e-09
8.90000000e-01,4.36674025e-06,1.45623160e-06,-6.23937203e-06,4.45131524e-09,1.48443588e-09,-6.36021613e-09
8.95000000e-01,4.64819837e-06,8.12491389e-07,-6.40234409e-06,4.73822464e-09,8.28227716e-10,-6.52634464e-09
9.00000000e-01,4.76481319e-06,6.65195691e-07,-6.61135969e-06,4.85709805e-09,6.78079196e-10,-6.73940845e-09
9.05000000e-01,4.71664680e-06,1.12106219e-06,-6.79779075e-06,4.80799877e-09,1.14277491e-09,-6.92945030e-09
9.10000000e-01,4.56520910e-06,2.12086434e-06,-6.86621477e-06,4.65362804e-09,2.16194122e-09,-6.99919956e-09
9.15000000e-01,4.39736715e-06,3.43990762e-06,-6.72447862e-06,4.48253532e-09,3.50653173e-09,-6.85471827e-09
9.20000000e-01,4.28969053e-06,4.74958135e-06,-6.32820908e-06,4.37277322e-09,4.84157120e-09,-6.45077378e-09
9.25000000e-01,4.28870403e-06,5.71733135e-06,-5.72218475e-06,4.37176762e-09,5.82806458e-09,-5.83301197e-09
9.30000000e-01,4.40947409e-06,6.10745085e-06,-5.05282228e-06,4.49487675e-09,6.22573991e-09,-5.15068531e-09
9.35000000e-01,4.64355566e-06,5.84708010e-06,-4.53229250e-06,4.73349200e-09,5.96032630e-09,-4.62007390e-09
9.40000000e-01,4.96474005e-06,5.03729968e-06,-4.35868852e-06,5.06089710e-09,5.13486206e-09,-4.44310757e-09
9.45000000e-01,5.32786658e-06,3.91095218e-06,-4.62666582e-06,5.43105666e-09,3.98669947e-09,-4.71627505e-09
9.50000000e-01,5.66552941e-06,2.75775053e-06,-5.27730814e-06,5.77525934e-09,2.81116262e-09,-5.37951900e-09
9.55000000e-01,5.89172556e-06,1.84507686e-06,-6.11946773e-06,6.00583646e-09,1.88081230e-09,-6.23798953e-09
9.60000000e-01,5.91782708e-06,1.35732667e-06,-6.91415599e-06,6.03244351e-09,1.38361537e-09,-7.04806931e-09
9.65000000e-01,5.67848911e-06,1.36378219e-06,-7.47559782e-06,5.78847004e-09,1.39019591e-09,-7.62038513e-09
9.70000000e-01,5.15860836e-06,1.81447947e-06,-7.73426118e-06,5.25852025e-09,1.84962230e-09,-7.88405829e-09
9.75000000e-01,4.41032912e-06,2.56020865e-06,-7.73349277e-06,4.49574834e-09,2.60979475e-09,-7.88327500e-09
9.80000000e-01,3.55180581e-06,3.39305090e-06,-7.57219883e-06,3.62059716e-09,3.45876749e-09,-7.71885711e-09
9.85000000e-01,2.74578191e-06,4.10098943e-06,-7.33429626e-06,2.79896219e-09,4.18041736e-09,-7.47634685e-09
9.90000000e-01,2.16327058e-06,4.52319726e-06,-7.04702429e-06,2.20516879e-09,4.61080251e-09,-7.18351100e-09
9.95000000e-01,1.94234299e-06,4.58852015e-06,-6.68785303e-06,1.97996228e-09,4.67739057e-09,-6.81738331e-09
1.00000000e+00,2.15278164e-06,4.32513112e-06,-6.22866838e-06,2.19447670e-09,4.40890022e-09,-6.34930518e-09
1.00500000e+00,2.77540621e-06,3.84209526e-06,-5.68438948e-06,2.82916025e-09,3.91650893e-09,-5.79448469e-09
1.01000000e+00,3.70205158e-06,3.29414088e-06,-5.13316988e-06,3.77375289e-09,3.35794177e-09,-5.23258907e-09
1.01500000e+00,4.75820597e-06,2.84246322e-06,-4.69515927e-06,4.85036286e-09,2.89751603e-09,-4.78609508e-09
1.02000000e+00,5.74394819e-06,2.61906420e-06,-4.48255873e-06,5.85519693e-09,2.66979021e-09,-4.56937689e-09
1.02500000e+00,6.48191881e-06,2.69750075e-06,-4.54976670e-06,6.60746056e-09,2.74974592e-09,-4.63788654e-09
1.03000000e+00,6.85815155e-06,3.07345024e-06,-4.87087349e-06,6.99098017e-09,3.13297680e-09,-4.96521253e-09
1.03500000e+00,6.84450444e-06,3.66132798e-06,-5.35473282e-06,6.97706874e-09,3.73224055e-09,-5.45844324e-09
1.04000000e+00,6.49761278e-06,4.31198857e-06,-5.88586714e-06,6.62345849e-09,4.39550313e-09,-5.99986456e-09
1.04500000e+00,5.93555944e-06,4.84947642e-06,-6.36660978e-06,6.05051931e-09,4.94340104e-09,-6.48991822e-09
