time_s,acc_EW_cm_s2,acc_VER_cm_s2,acc_NS_cm_s2,acc_EW_g,acc_VER_g,acc_NS_g
8.40000000e-01,8.90560736e-06,4.89711968e-06,3.56761433e-06,9.07809110e-09,4.99196706e-09,3.63671186e-09
8.45000000e-01,9.02788962e-06,4.90393743e-06,3.51769499e-06,9.20274172e-09,4.99891685e-09,3.58582568e-09
8.50000000e-01,9.15222758e-06,4.91052531e-06,3.47165413e-06,9.32948785e-09,5.00563232e-09,3.53889310e-09
8.55000000e-01,9.27866772e-06,4.91612598e-06,3.42952054e-06,9.45837688e-09,5.01134147e-09,3.49594346e-09
8.60000000e-01,9.40722297e-06,4.92038173e-06,3.38939528e-06,9.58942199e-09,5.01567964e-09,3.45504106e-09
8.65000000e-01,9.53834074e-06,4.92332072e-06,3.34797425e-06,9.72307925e-09,5.01867556e-09,3.41281779e-09
8.70000000e-01,9.67304133e-06,4.92528326e-06,3.30176837e-06,9.86038871e-09,5.02067610e-09,3.36571699e-09
8.75000000e-01,9.81227243e-06,4.92679681e-06,3.24863597e-06,1.00023164e-08,5.02221897e-09,3.31155553e-09
8.80000000e-01,9.95571495e-06,4.92843644e-06,3.18895209e-06,1.01485372e-08,5.02389036e-09,3.25071568e-09
8.85000000e-01,1.01009491e-05,4.93063800e-06,3.12563676e-06,1.02965842e-08,5.02613455e-09,3.18617406e-09
8.90000000e-01,1.02438412e-05,4.93341526e-06,3.06277795e-06,1.04422439e-08,5.02896561e-09,3.12209781e-09
8.95000000e-01,1.03802287e-05,4.93619987e-06,3.00357046e-06,1.05812729e-08,5.03180415e-09,3.06174359e-09
9.00000000e-01,1.05080160e-05,4.93812746e-06,2.94889303e-06,1.07115352e-08,5.03376908e-09,3.00600717e-09
9.05000000e-01,1.06283818e-05,4.93863721e-06,2.89739443e-06,1.08342322e-08,5.03428869e-09,2.95351114e-09
9.10000000e-01,1.07453374e-05,4.93779894e-06,2.84679030e-06,1.09534530e-08,5.03343419e-09,2.90192691e-09
